customer_id,age,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,customer_satisfaction,support_calls,churn
CUST_001094,45,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.58,224.04,3,1,No
CUST_001095,55,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.11,445.82,2,0,Yes
CUST_001096,43,Female,0,Yes,No,26,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.31,1108.22,3,0,Yes
CUST_001097,46,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),48.77,2151.94,3,3,No
CUST_001098,18,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,62.3,4782.21,4,1,No
CUST_001099,58,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.62,159.42,4,1,Yes
CUST_001100,50,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,83.31,4,0,No
CUST_001101,59,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.98,63.29,2,1,Yes
CUST_001102,18,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),62.28,459.38,4,1,Yes
CUST_001103,76,Female,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.87,2929.81,3,0,No
CUST_001104,42,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,58.23,314.95,3,1,No
CUST_001105,61,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.92,623.97,4,1,No
CUST_001106,29,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,75.97,1067.32,5,6,No
CUST_001107,54,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),53.22,492.05,3,0,No
CUST_001108,29,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,40.38,980.38,4,2,No
CUST_001109,35,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,37.83,595.49,4,2,No
CUST_001110,73,Female,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.58,402.0,2,2,No
CUST_001111,42,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.92,1833.81,3,3,No
CUST_001112,48,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.18,671.18,3,3,No
CUST_001113,58,Female,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),36.03,932.07,4,1,No
CUST_001114,52,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.74,3386.22,5,1,No
CUST_001115,47,Male,0,No,No,31,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),71.14,2200.99,5,2,No
CUST_001116,50,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,243.92,4,0,No
CUST_001117,80,Male,1,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.05,2878.02,4,3,Yes
CUST_001118,44,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.02,1519.35,2,1,No
CUST_001119,48,Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.68,495.72,4,2,No
CUST_001120,60,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.22,1279.31,4,2,No
CUST_001121,61,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.86,583.79,4,1,No
CUST_001122,62,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.14,3500.54,4,1,No
CUST_001123,54,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.47,539.41,4,3,No
CUST_001124,27,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.79,5554.3,2,2,Yes
CUST_001125,69,Female,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,62.98,1340.95,2,1,Yes
CUST_001126,27,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.27,364.75,2,2,No
CUST_001127,49,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.03,430.35,1,0,No
CUST_001128,33,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.03,323.08,5,2,No
CUST_001129,44,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.68,217.17,3,0,No
CUST_001130,49,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,67.43,74.06,4,2,No
CUST_001131,49,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,56.09,471.05,4,2,No
CUST_001132,51,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.82,359.55,2,1,No
CUST_001133,69,Female,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.48,427.91,3,1,No
CUST_001134,51,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,71.65,67.82,2,1,Yes
CUST_001135,41,Female,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,59.49,1091.95,5,2,No
CUST_001136,59,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),36.23,101.99,4,2,No
CUST_001137,62,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,72.34,350.99,4,2,No
CUST_001138,26,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),55.66,161.62,4,3,No
CUST_001139,53,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.73,905.71,5,1,Yes
CUST_001140,55,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.27,105.31,1,2,Yes
CUST_001141,40,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.05,303.87,4,3,No
CUST_001142,65,Male,1,Yes,No,14,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.81,410.07,3,0,Yes
CUST_001143,42,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.16,220.21,4,3,Yes
CUST_001144,46,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,57.76,740.57,1,1,Yes
CUST_001145,42,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),64.36,685.44,3,4,No
CUST_001146,45,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,38.3,1637.46,2,3,No
CUST_001147,28,Female,0,Yes,No,38,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,75.33,3144.5,4,0,No
CUST_001148,23,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,65.51,4586.16,4,0,No
CUST_001149,68,Male,1,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,67.79,1213.96,4,2,No
CUST_001150,32,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),52.97,1125.67,3,1,No
CUST_001151,30,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),52.53,4022.2,4,4,No
CUST_001152,18,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.83,502.3,3,0,No
CUST_001153,35,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.76,924.5,4,1,No
CUST_001154,25,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),82.3,930.21,4,1,No
CUST_001155,69,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.47,537.69,3,0,No
CUST_001156,60,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),58.49,120.87,2,2,Yes
CUST_001157,34,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),56.06,2205.48,3,1,No
CUST_001158,78,Male,1,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.88,3072.97,3,1,No
CUST_001159,59,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.2,57.43,1,2,Yes
CUST_001160,40,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,38.58,1577.62,3,0,Yes
CUST_001161,18,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),52.09,326.14,2,2,Yes
CUST_001162,79,Male,1,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.86,334.37,3,6,No
CUST_001163,24,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.06,573.68,5,0,No
CUST_001164,20,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.31,95.14,3,1,Yes
CUST_001165,60,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,59.13,901.98,4,6,No
CUST_001166,80,Female,1,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.53,35.54,4,1,No
CUST_001167,65,Male,1,Yes,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),71.83,1390.77,2,1,No
CUST_001168,53,Female,0,No,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,49.3,640.17,3,2,No
CUST_001169,53,Female,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,45.39,2893.53,5,0,Yes
CUST_001170,57,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.03,1132.19,5,3,No
CUST_001171,56,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.66,161.01,4,2,No
CUST_001172,49,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.0,634.71,2,1,Yes
CUST_001173,46,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),34.69,2051.79,5,0,No
CUST_001174,44,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.85,992.26,4,1,No
CUST_001175,33,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,35.32,790.35,3,3,No
CUST_001176,40,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,36.3,644.54,3,0,No
CUST_001177,19,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.18,756.01,3,1,No
CUST_001178,43,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),32.96,705.94,5,3,No
CUST_001179,30,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),57.63,2197.31,3,3,No
CUST_001180,28,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,68.7,198.79,2,3,Yes
CUST_001181,47,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,76.32,5886.1,5,2,No
CUST_001182,65,Male,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.25,446.17,3,3,Yes
CUST_001183,58,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),47.1,694.28,3,0,No
CUST_001184,21,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.55,43.34,4,2,No
CUST_001185,30,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,53.36,968.67,4,2,No
CUST_001186,59,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.14,846.15,5,2,No
CUST_001187,30,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,68.7,442.2,3,2,No
CUST_001188,41,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.21,3780.87,3,4,No
CUST_001189,53,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.24,277.2,4,2,No
CUST_001190,30,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.66,592.67,3,3,No
CUST_001191,46,Female,0,Yes,No,14,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37.9,575.32,3,0,No
CUST_001192,24,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.14,75.01,4,4,No
CUST_001193,35,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,54.95,614.65,3,3,No
CUST_001194,49,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,65.27,602.18,3,2,Yes
CUST_001195,21,Male,0,No,Yes,15,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,53.9,820.27,2,0,No
CUST_001196,51,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.8,2091.33,3,1,No
CUST_001197,44,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,81.82,369.44,4,3,No
CUST_001198,53,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),39.2,867.72,2,1,No
CUST_001199,48,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.12,77.44,1,3,Yes
CUST_001200,65,Male,1,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.4,734.51,4,3,No
CUST_001201,46,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.32,789.94,2,4,Yes
CUST_001202,38,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),59.55,55.75,3,3,No
CUST_001203,46,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,52.16,914.49,4,2,No
CUST_001204,53,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.68,288.69,5,2,No
CUST_001205,45,Female,0,No,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.42,4201.68,3,4,No
CUST_001206,45,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.19,1192.29,4,2,No
CUST_001207,34,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),75.88,475.3,4,1,No
CUST_001208,35,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.44,158.41,4,1,No
CUST_001209,23,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,48.15,47.14,2,1,No
CUST_001210,71,Male,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.77,54.76,3,1,No
CUST_001211,26,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.65,1001.21,1,1,No
CUST_001212,34,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.65,2171.81,4,1,Yes
CUST_001213,34,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,61.71,239.89,4,2,No
CUST_001214,58,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),55.96,693.21,4,2,No
CUST_001215,40,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),41.19,393.79,2,3,No
CUST_001216,63,Male,0,No,Yes,24,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),60.16,1344.9,5,1,No
CUST_001217,34,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,54.4,238.26,5,3,No
CUST_001218,49,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),34.11,2228.69,4,1,No
CUST_001219,32,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.2,2738.35,3,1,No
CUST_001220,77,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),53.2,3770.64,4,2,No
CUST_001221,27,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),60.01,425.05,5,3,No
CUST_001222,49,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.19,1294.65,3,2,No
CUST_001223,54,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,72.47,2425.88,3,1,No
CUST_001224,51,Female,0,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.52,782.16,4,2,Yes
CUST_001225,42,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.02,32.91,1,1,No
CUST_001226,43,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,47.77,3532.13,5,2,No
CUST_001227,45,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),47.26,2783.95,3,3,No
CUST_001228,42,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,47.55,142.71,5,2,No
CUST_001229,59,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),32.83,618.69,5,2,No
CUST_001230,78,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,43.58,428.62,2,3,Yes
CUST_001231,36,Female,0,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.42,3558.56,5,4,No
CUST_001232,24,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.09,1372.48,4,4,No
CUST_001233,43,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.94,242.02,4,2,No
CUST_001234,80,Female,1,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,67.45,66.52,5,4,Yes
CUST_001235,32,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,54.1,424.13,3,2,No
CUST_001236,69,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.54,40.93,3,3,Yes
CUST_001237,70,Male,1,Yes,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.11,184.63,3,3,No
CUST_001238,36,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.34,1384.58,3,4,No
CUST_001239,53,Female,0,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.23,1587.92,5,3,No
CUST_001240,69,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.26,1266.19,3,1,No
CUST_001241,39,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),50.97,1130.63,2,3,No
CUST_001242,41,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.47,391.23,3,1,Yes
