property_id,neighborhood,distance_to_city_center,distance_to_metro,distance_to_school,crime_rate,house_age,total_area,bedrooms,bathrooms,floors,garage,garden,basement,balcony,construction_quality,renovation_status,heating_type,air_conditioning,parking_spaces,energy_efficiency,listing_duration,season_sold,year_sold,sale_price
PROP_001363,Cedar Park,1.8,232,175,1.0,2,291,2,3,1,1,1,0,0,Premium,Partial,Gas,0,1,D,1,Summer,2020,1200.0
PROP_001364,Hillcrest,1.5,688,78,1.0,16,199,2,2,2,1,0,0,0,Premium,Never,Central,0,2,D,46,Spring,2022,1102.7
PROP_001365,Elmwood,13.0,98,400,1.0,10,122,4,1,2,1,1,0,1,Basic,Never,Central,1,2,C,120,Spring,2020,262.6
PROP_001366,Maple Heights,4.9,306,201,1.0,2,237,4,3,2,1,1,1,1,Standard,Never,Central,1,0,B,1,Spring,2022,1200.0
PROP_001367,Maple Heights,8.1,199,122,1.0,0,83,4,3,2,1,0,1,0,Standard,Partial,Electric,0,1,D,77,Summer,2020,603.0
PROP_001368,Forest Glen,18.1,260,136,1.0,1,205,4,2,1,1,1,1,1,Basic,Never,Electric,0,2,F,8,Spring,2020,524.4
PROP_001369,Sunset District,7.1,214,30,1.0,5,500,3,3,1,1,1,1,1,Standard,Never,Gas,1,2,B,2,Fall,2023,1200.0
PROP_001370,Lakeside,5.3,938,145,1.0,28,85,3,3,1,1,1,0,0,Standard,Partial,Central,1,1,E,41,Summer,2023,495.2
PROP_001371,Maple Heights,0.5,256,194,1.0,2,305,4,3,2,0,1,0,0,Premium,Full,Central,1,1,C,23,Spring,2021,1200.0
PROP_001372,Pine Valley,14.5,195,30,1.0,5,100,3,2,3,1,1,0,0,Premium,Partial,Central,1,2,E,82,Spring,2023,583.1
PROP_001373,Downtown,0.9,467,84,1.0,13,142,4,3,2,1,1,0,0,Basic,Never,Central,0,1,C,9,Spring,2022,708.3
PROP_001374,Forest Glen,7.6,436,30,1.0,1,92,4,3,2,0,1,0,1,Standard,Never,Central,0,2,C,56,Fall,2021,410.4
PROP_001375,Riverside,0.7,524,65,1.0,8,190,4,2,1,1,1,1,1,Basic,Partial,Central,0,0,A,28,Spring,2020,990.3
PROP_001376,Lakeside,2.6,104,54,1.0,11,67,4,3,2,1,1,0,1,Standard,Never,Electric,1,2,D,21,Summer,2021,410.1
PROP_001377,Maple Heights,6.6,619,199,1.0,18,50,3,2,2,1,0,0,0,Premium,Full,Gas,0,2,B,96,Summer,2020,339.0
PROP_001378,Sunset District,2.1,50,30,1.0,14,60,3,3,2,1,1,0,0,Standard,Partial,Central,0,2,D,22,Winter,2021,358.6
PROP_001379,Prairie Meadows,4.5,624,106,1.0,2,124,4,2,2,1,0,1,1,Premium,Partial,Central,1,1,D,40,Spring,2021,662.9
PROP_001380,Garden City,1.2,214,104,1.0,19,50,3,3,2,1,1,0,1,Basic,Partial,Central,0,0,B,24,Summer,2020,215.1
PROP_001381,Hillcrest,1.6,50,64,1.0,2,144,1,2,2,1,0,0,1,Standard,Full,Electric,0,3,E,17,Summer,2022,1200.0
PROP_001382,Lakeside,3.3,626,125,1.0,33,153,3,3,2,1,1,1,0,Standard,Partial,Electric,0,2,C,2,Fall,2020,759.1
PROP_001383,Oakwood,9.0,955,856,1.0,10,228,3,2,2,0,0,1,0,Standard,Full,Central,1,0,D,6,Spring,2022,975.8
PROP_001384,Oakwood,7.1,190,119,1.0,8,151,3,2,2,1,1,0,1,Basic,Never,Central,0,2,C,53,Spring,2020,416.0
PROP_001385,Coastal Heights,1.2,50,53,1.0,3,50,4,2,1,0,0,0,0,Basic,Full,Central,0,2,E,42,Spring,2021,289.1
PROP_001386,Cedar Park,8.0,50,46,1.0,21,236,4,4,2,1,1,0,0,Premium,Partial,Electric,1,3,D,28,Fall,2022,1200.0
PROP_001387,Garden City,1.1,172,168,1.0,21,272,3,2,2,1,0,1,0,Premium,Partial,Electric,0,2,B,13,Summer,2020,1200.0
PROP_001388,Coastal Heights,0.5,218,51,1.0,8,131,4,2,2,1,1,1,0,Standard,Partial,Gas,1,2,E,37,Summer,2021,1200.0
PROP_001389,Riverside,1.6,50,102,1.0,0,64,5,4,2,1,0,1,0,Premium,Full,Electric,0,0,C,128,Fall,2022,921.6
PROP_001390,Hillcrest,2.7,219,241,1.0,4,243,3,2,2,0,0,1,1,Standard,Partial,Gas,1,3,B,104,Winter,2020,1200.0
PROP_001391,Garden City,4.4,489,33,1.0,9,175,1,2,1,0,1,1,0,Basic,Partial,Central,0,1,B,1,Summer,2023,587.0
PROP_001392,Cedar Park,4.1,286,149,1.0,20,500,3,2,1,1,1,1,0,Standard,Full,Central,0,2,D,5,Fall,2020,1200.0
PROP_001393,Elmwood,5.3,1389,140,1.0,13,54,3,3,2,1,1,0,0,Standard,Partial,Gas,1,3,D,1,Fall,2021,184.5
PROP_001394,Sunset District,0.5,1178,132,1.0,0,131,4,1,1,1,1,1,1,Premium,Never,Central,0,1,D,43,Fall,2022,1083.2
PROP_001395,Oakwood,2.1,167,30,1.0,14,62,3,1,1,1,1,1,1,Premium,Partial,Central,0,1,D,2,Summer,2023,465.8
PROP_001396,Riverside,3.0,91,286,1.0,51,79,5,2,2,1,1,1,1,Basic,Partial,Electric,1,3,F,1,Spring,2022,462.7
PROP_001397,Sunset District,4.5,364,194,1.0,31,237,5,4,3,1,1,0,1,Standard,Full,Central,0,0,C,31,Summer,2023,1200.0
PROP_001398,Riverside,2.3,50,287,1.0,6,71,4,2,3,0,1,0,1,Standard,Full,Central,0,2,D,23,Summer,2023,540.6
PROP_001399,Maple Heights,2.5,436,58,1.0,27,238,4,4,2,1,1,1,1,Premium,Full,Electric,0,2,A,3,Spring,2023,1200.0
PROP_001400,Forest Glen,8.5,258,208,1.0,2,137,5,2,2,0,1,1,1,Standard,Partial,Electric,1,2,D,21,Fall,2020,683.0
PROP_001401,Garden City,1.4,441,47,1.0,8,129,4,4,1,1,1,0,0,Basic,Partial,Central,1,2,E,11,Summer,2021,613.6
PROP_001402,Riverside,0.9,181,43,1.0,5,256,3,3,1,1,1,0,0,Basic,Never,Central,1,1,D,73,Summer,2022,1182.4
PROP_001403,Forest Glen,1.3,59,86,1.0,23,65,2,2,2,1,1,0,1,Standard,Full,Electric,0,1,E,24,Summer,2023,329.4
PROP_001404,Lakeside,0.5,104,50,1.0,0,62,3,3,2,1,0,1,1,Standard,Never,Central,1,2,E,46,Fall,2022,483.9
PROP_001405,Elmwood,5.2,304,89,1.0,9,77,3,3,2,1,0,0,0,Premium,Never,Central,0,1,A,35,Fall,2022,397.2
PROP_001406,Pine Valley,2.2,584,315,1.0,0,177,2,3,2,1,1,1,1,Premium,Never,Central,1,2,C,21,Winter,2021,1158.0
PROP_001407,Pine Valley,3.4,495,54,1.0,4,155,2,1,2,0,0,1,1,Premium,Never,Central,0,2,C,3,Spring,2020,742.9
PROP_001408,Coastal Heights,0.6,102,30,1.0,34,62,5,2,3,1,0,1,1,Basic,Partial,Central,1,2,C,23,Summer,2021,477.5
PROP_001409,Lakeside,0.7,50,176,1.0,10,165,3,3,2,1,1,1,0,Standard,Partial,Central,0,1,D,12,Summer,2022,1117.4
PROP_001410,Riverside,4.8,50,352,1.0,47,97,5,2,2,1,1,1,1,Basic,Never,Central,0,0,A,57,Summer,2020,446.4
PROP_001411,Mountain View,2.2,131,30,1.0,2,82,2,3,1,1,0,0,1,Basic,Full,Central,0,1,A,32,Winter,2021,422.9
PROP_001412,Oakwood,3.9,50,155,1.0,11,50,5,2,2,1,0,0,1,Basic,Partial,Electric,0,2,F,31,Fall,2020,193.4
PROP_001413,Cedar Park,4.1,106,40,1.0,5,181,6,2,2,0,0,1,0,Standard,Partial,Central,0,1,G,17,Summer,2022,922.0
PROP_001414,Oakwood,1.0,438,39,1.0,25,50,2,2,2,1,1,0,0,Basic,Never,Electric,1,2,C,24,Summer,2021,166.2
PROP_001415,Elmwood,0.5,50,30,1.0,0,133,4,3,2,0,1,0,0,Standard,Never,Central,0,3,D,40,Summer,2023,732.6
PROP_001416,Sunset District,6.2,156,30,1.0,20,85,4,3,2,1,1,0,1,Premium,Partial,Central,0,2,D,13,Summer,2020,553.1
PROP_001417,Prairie Meadows,0.5,727,155,1.0,14,167,4,1,1,0,1,0,1,Basic,Partial,Central,1,3,E,13,Spring,2021,427.9
PROP_001418,Riverside,3.4,50,50,1.0,15,277,3,3,2,1,1,0,1,Standard,Never,Central,0,3,C,9,Summer,2021,1200.0
PROP_001419,Sunset District,4.4,249,108,1.0,7,63,4,4,2,1,1,0,0,Premium,Never,Central,0,2,B,65,Spring,2022,615.8
PROP_001420,Pine Valley,10.3,50,139,1.0,1,154,5,3,2,0,1,1,0,Basic,Never,Central,0,2,B,19,Spring,2023,803.7
PROP_001421,Lakeside,2.2,74,48,1.0,5,263,3,2,2,1,1,1,0,Standard,Partial,Electric,0,3,C,91,Fall,2023,1200.0
PROP_001422,Sunset District,0.5,146,220,1.0,12,333,4,2,1,1,1,0,1,Standard,Partial,Electric,0,1,B,7,Spring,2022,1200.0
PROP_001423,Elmwood,5.9,391,227,1.0,40,147,2,3,1,0,1,0,1,Basic,Partial,Electric,1,2,A,151,Spring,2020,338.0
PROP_001424,Garden City,6.0,595,33,1.0,3,88,3,3,2,1,0,0,1,Premium,Never,Gas,0,1,G,13,Spring,2023,543.1
PROP_001425,Pine Valley,1.7,77,166,1.0,15,137,4,3,1,1,0,0,1,Standard,Full,Electric,0,2,A,118,Spring,2020,758.9
PROP_001426,Oakwood,19.3,640,296,1.0,1,212,2,2,2,1,1,0,0,Standard,Partial,Central,1,2,D,4,Summer,2022,831.2
PROP_001427,Oakwood,3.5,237,72,1.0,1,79,4,2,3,1,1,1,0,Premium,Partial,Electric,0,2,C,10,Fall,2020,579.6
PROP_001428,Elmwood,5.6,351,110,1.0,58,116,3,2,1,0,0,0,0,Standard,Full,Central,1,2,C,10,Spring,2023,291.0
PROP_001429,Sunset District,4.0,345,34,1.0,6,234,2,3,1,1,0,0,0,Basic,Never,Central,0,2,A,10,Winter,2021,651.7
PROP_001430,Riverside,4.3,915,326,1.0,10,332,5,2,1,1,1,1,1,Premium,Never,Central,0,2,C,1,Fall,2021,1200.0
PROP_001431,Prairie Meadows,1.4,56,222,1.0,7,201,3,2,2,1,1,1,1,Standard,Partial,Central,0,2,G,71,Spring,2022,742.4
PROP_001432,Pine Valley,6.3,480,54,1.0,12,176,3,2,2,1,1,1,1,Basic,Full,Central,1,0,E,36,Summer,2021,733.4
PROP_001433,Riverside,0.9,292,117,1.0,16,158,2,3,2,0,0,0,0,Basic,Full,Central,1,2,C,47,Spring,2021,684.9
PROP_001434,Garden City,7.9,597,181,1.0,2,57,3,3,2,1,0,0,0,Standard,Partial,Central,1,2,D,110,Summer,2023,337.9
PROP_001435,Sunset District,1.5,222,30,1.0,67,71,1,1,1,1,1,0,0,Premium,Full,Gas,0,2,C,67,Spring,2022,474.8
PROP_001436,Oakwood,5.7,50,647,1.0,9,250,3,4,2,1,1,1,0,Standard,Never,Central,0,3,C,13,Winter,2022,1200.0
PROP_001437,Maple Heights,0.8,524,145,1.0,35,59,3,2,2,0,0,0,0,Standard,Partial,Central,0,2,C,1,Summer,2021,256.3
PROP_001438,Hillcrest,2.5,70,30,1.0,2,231,4,3,1,1,0,0,0,Standard,Partial,Central,0,1,G,20,Summer,2021,1200.0
PROP_001439,Pine Valley,2.0,126,30,1.0,2,283,2,2,2,0,0,0,1,Basic,Partial,Electric,0,2,D,11,Fall,2023,844.9
PROP_001440,Prairie Meadows,0.5,160,146,1.0,11,54,3,3,2,0,0,0,1,Basic,Never,Electric,0,0,C,1,Fall,2020,97.0
PROP_001441,Riverside,0.5,50,93,1.0,19,336,2,4,3,1,0,1,0,Standard,Partial,Central,1,0,B,12,Fall,2022,1200.0
PROP_001442,Sunset District,2.8,137,30,1.0,4,118,4,3,2,1,1,0,1,Standard,Partial,Central,1,0,A,11,Fall,2020,976.4
PROP_001443,Cedar Park,1.9,2650,30,1.0,28,68,4,3,2,0,1,1,1,Standard,Never,Electric,1,2,D,15,Summer,2022,240.0
PROP_001444,Forest Glen,7.0,1657,389,1.0,4,94,1,2,2,1,0,0,0,Standard,Never,Electric,0,2,D,10,Winter,2022,248.6
PROP_001445,Coastal Heights,0.5,399,30,1.0,1,226,3,2,3,1,0,0,0,Standard,Full,Central,1,0,D,1,Fall,2023,1200.0
PROP_001446,Elmwood,6.9,50,40,1.0,0,81,2,2,2,0,1,0,0,Basic,Full,Central,1,2,G,49,Summer,2022,285.1
PROP_001447,Elmwood,0.6,428,280,1.0,22,286,4,1,2,0,1,0,0,Premium,Full,Central,0,2,A,30,Summer,2022,1200.0
PROP_001448,Garden City,0.5,1181,80,1.0,12,54,4,4,1,1,1,0,1,Premium,Partial,Central,0,1,B,8,Spring,2023,441.9
PROP_001449,Oakwood,2.2,1416,88,1.0,2,326,5,3,2,1,1,1,1,Standard,Partial,Gas,0,2,D,9,Fall,2022,1200.0
PROP_001450,Maple Heights,4.4,578,135,1.0,2,120,4,3,2,1,1,0,1,Premium,Partial,Electric,0,3,E,81,Summer,2020,1149.7
PROP_001451,Prairie Meadows,1.9,142,167,1.0,1,279,3,4,2,1,0,0,0,Standard,Never,Central,1,2,B,54,Spring,2022,1200.0
PROP_001452,Elmwood,1.8,143,131,1.0,97,149,4,3,1,0,0,1,1,Basic,Never,Electric,1,1,G,14,Summer,2021,337.9
PROP_001453,Garden City,1.0,165,35,1.0,0,166,3,2,3,1,1,1,0,Basic,Full,Central,0,0,C,38,Winter,2021,1006.2
PROP_001454,Elmwood,21.7,604,44,1.0,58,207,4,3,2,0,1,0,1,Standard,Never,Electric,0,1,C,16,Spring,2020,380.4
PROP_001455,Downtown,1.1,50,30,1.0,9,129,3,3,1,1,0,1,1,Basic,Never,Gas,1,2,D,39,Spring,2023,734.3
PROP_001456,Maple Heights,3.5,129,30,1.0,9,172,5,2,2,0,1,0,1,Standard,Never,Gas,0,2,B,120,Winter,2023,827.9
PROP_001457,Sunset District,5.1,507,37,1.0,70,109,5,4,2,1,1,0,1,Basic,Partial,Electric,0,2,C,9,Summer,2021,560.4
PROP_001458,Garden City,8.8,1373,107,1.0,18,50,1,2,2,0,0,1,1,Standard,Partial,Electric,0,0,F,3,Fall,2020,112.0
PROP_001459,Hillcrest,7.0,153,43,1.0,2,228,4,3,2,1,0,1,0,Premium,Never,Central,0,0,D,32,Summer,2021,1200.0
PROP_001460,Riverside,13.3,409,95,1.0,18,221,4,3,1,1,0,0,0,Standard,Never,Central,0,3,D,40,Fall,2022,882.8
PROP_001461,Lakeside,1.1,180,75,1.0,21,54,4,2,1,0,1,0,0,Standard,Partial,Gas,0,1,D,38,Spring,2021,230.8
PROP_001462,Mountain View,0.5,50,30,1.0,10,108,2,2,1,1,1,1,1,Standard,Never,Central,1,1,B,65,Spring,2023,821.2
PROP_001463,Hillcrest,4.0,211,75,1.0,1,162,4,2,1,0,1,1,1,Standard,Never,Electric,1,1,A,10,Fall,2023,1200.0
PROP_001464,Prairie Meadows,10.1,374,258,1.0,21,267,3,2,2,1,1,1,0,Basic,Never,Electric,1,1,E,34,Spring,2020,462.7
PROP_001465,Riverside,1.1,328,30,1.0,21,176,4,3,2,1,0,0,0,Premium,Partial,Central,1,2,C,22,Spring,2021,1169.5
PROP_001466,Maple Heights,0.7,430,263,1.0,16,90,3,3,2,1,0,0,0,Standard,Partial,Central,1,0,C,68,Summer,2023,549.4
PROP_001467,Oakwood,1.5,255,92,1.0,12,50,2,2,1,1,0,1,1,Standard,Partial,Gas,0,1,F,45,Winter,2021,130.0
PROP_001468,Forest Glen,4.9,380,309,1.0,14,193,6,3,2,0,0,0,0,Standard,Full,Electric,0,1,A,14,Summer,2020,1128.7
PROP_001469,Downtown,0.5,454,50,1.0,33,309,4,3,2,0,0,0,0,Premium,Full,Central,0,0,D,19,Spring,2021,1200.0
PROP_001470,Cedar Park,2.9,102,293,1.0,11,134,3,4,2,1,0,0,1,Standard,Full,Electric,1,2,B,108,Fall,2021,924.6
PROP_001471,Downtown,3.2,312,341,1.0,23,50,1,2,2,0,1,0,1,Premium,Never,Gas,1,2,D,12,Fall,2020,252.2
PROP_001472,Mountain View,6.7,682,52,1.0,14,108,3,2,1,1,1,0,0,Standard,Full,Electric,1,2,D,11,Fall,2021,666.1
PROP_001473,Garden City,4.7,974,39,1.0,35,56,3,2,2,0,1,0,0,Standard,Never,Central,0,2,B,39,Spring,2020,204.0
PROP_001474,Downtown,1.1,130,42,1.0,23,125,4,3,2,1,0,0,0,Standard,Partial,Central,0,0,D,25,Spring,2023,882.6
PROP_001475,Downtown,1.1,309,281,1.0,4,134,3,3,3,1,1,0,1,Standard,Full,Gas,0,2,C,8,Summer,2021,1200.0
PROP_001476,Forest Glen,1.5,69,140,1.0,11,50,4,3,2,0,0,0,0,Basic,Never,Central,1,1,C,7,Spring,2021,154.3
PROP_001477,Downtown,1.9,197,38,1.0,2,114,3,3,2,1,1,0,1,Basic,Never,Central,1,2,D,5,Summer,2023,941.1
PROP_001478,Pine Valley,0.5,125,227,1.0,0,180,2,3,1,1,1,0,1,Standard,Never,Central,0,0,F,114,Spring,2023,848.9
PROP_001479,Forest Glen,10.0,108,135,1.0,1,69,4,3,2,0,1,0,1,Standard,Full,Central,1,1,A,1,Summer,2020,425.3
PROP_001480,Oakwood,7.3,56,169,1.0,27,50,2,4,1,1,0,0,0,Basic,Never,Electric,1,2,G,58,Summer,2022,130.2
PROP_001481,Sunset District,0.5,875,205,1.0,8,84,4,3,2,1,0,0,1,Standard,Partial,Electric,0,2,B,12,Fall,2021,668.8
PROP_001482,Oakwood,0.5,411,260,1.0,11,227,1,4,1,1,0,0,0,Basic,Never,Electric,0,0,B,11,Spring,2020,675.1
PROP_001483,Hillcrest,2.0,50,30,1.0,5,76,5,3,1,1,0,1,0,Standard,Partial,Central,0,2,D,2,Fall,2020,536.6
PROP_001484,Garden City,4.3,466,30,1.0,4,172,5,1,1,1,0,1,1,Standard,Never,Electric,1,3,E,86,Fall,2022,951.9
PROP_001485,Prairie Meadows,9.6,471,183,1.0,11,50,3,1,2,0,1,1,0,Basic,Partial,Central,0,0,E,4,Summer,2023,107.2
PROP_001486,Garden City,1.3,1482,352,1.0,18,60,4,4,2,0,1,0,1,Standard,Full,Gas,0,2,E,129,Spring,2022,384.8
PROP_001487,Mountain View,3.5,50,36,1.0,1,349,2,3,1,1,1,1,0,Premium,Partial,Central,0,2,G,1,Spring,2023,1200.0
PROP_001488,Riverside,2.4,193,98,1.0,8,226,4,3,1,1,1,1,1,Premium,Full,Gas,0,2,B,38,Spring,2022,1200.0
PROP_001489,Hillcrest,0.5,459,90,1.0,3,80,4,3,2,1,1,0,1,Premium,Partial,Gas,1,1,E,6,Spring,2023,1040.6
PROP_001490,Prairie Meadows,0.5,88,50,1.0,1,237,2,3,2,1,0,1,1,Premium,Full,Central,1,2,C,88,Summer,2020,1200.0
PROP_001491,Sunset District,0.8,460,30,1.0,33,121,2,2,2,1,1,0,0,Standard,Never,Electric,1,1,C,79,Fall,2023,511.9
PROP_001492,Mountain View,6.7,66,268,1.0,73,50,4,3,2,0,1,0,1,Premium,Never,Central,0,1,B,12,Fall,2022,329.0
PROP_001493,Pine Valley,1.2,67,203,1.0,26,145,3,2,1,1,1,0,1,Standard,Full,Gas,0,1,E,97,Spring,2022,671.9
PROP_001494,Downtown,0.5,85,609,1.0,12,86,5,2,2,1,0,0,0,Basic,Full,Gas,0,2,B,32,Summer,2022,593.1
PROP_001495,Lakeside,6.7,152,134,1.0,29,203,6,2,1,1,0,1,0,Premium,Full,Electric,0,1,A,1,Fall,2020,1200.0
PROP_001496,Garden City,3.0,590,210,1.0,30,285,1,2,1,0,1,0,0,Basic,Partial,Electric,1,1,B,63,Spring,2022,876.9
PROP_001497,Downtown,1.0,337,45,1.0,7,115,3,3,2,1,1,1,0,Premium,Full,Electric,1,0,D,85,Summer,2023,1200.0
PROP_001498,Lakeside,0.5,65,30,1.0,17,132,2,3,2,1,0,0,1,Standard,Partial,Central,0,0,B,9,Fall,2020,782.9
PROP_001499,Mountain View,0.5,342,30,1.0,7,131,4,2,1,1,1,1,0,Basic,Never,Electric,0,2,D,12,Summer,2021,793.4
PROP_001500,Coastal Heights,0.6,75,169,1.0,4,261,4,2,2,1,0,0,0,Premium,Partial,Gas,0,2,A,6,Fall,2020,1200.0
PROP_001501,Riverside,4.2,282,30,1.0,13,137,2,2,3,1,0,0,0,Basic,Never,Central,1,1,B,7,Fall,2020,562.7
PROP_001502,Mountain View,3.1,50,112,1.0,22,185,4,1,2,1,1,0,1,Premium,Partial,Gas,0,2,A,50,Winter,2022,1200.0
PROP_001503,Elmwood,7.5,50,980,1.0,2,135,3,3,3,0,1,1,0,Standard,Partial,Central,0,2,D,22,Summer,2022,774.3
PROP_001504,Downtown,9.9,222,302,1.0,3,102,4,3,1,1,0,1,1,Basic,Partial,Gas,0,1,D,2,Summer,2022,634.0
PROP_001505,Maple Heights,0.5,50,159,1.0,18,54,3,4,2,0,0,0,0,Premium,Never,Central,1,1,B,6,Fall,2022,456.8
PROP_001506,Elmwood,24.4,1015,192,1.0,37,205,1,1,2,1,0,1,1,Standard,Partial,Electric,0,1,D,48,Summer,2021,250.1
PROP_001507,Mountain View,1.3,450,284,1.0,3,55,4,3,1,1,1,1,1,Basic,Partial,Central,0,2,C,14,Spring,2021,464.7
PROP_001508,Maple Heights,7.8,170,51,1.0,15,303,4,2,3,1,1,1,1,Standard,Never,Gas,0,0,C,44,Summer,2022,1200.0
PROP_001509,Oakwood,2.0,464,137,1.0,4,238,5,2,1,1,1,0,1,Basic,Never,Gas,0,1,C,18,Spring,2021,1001.9
PROP_001510,Hillcrest,3.5,501,149,1.0,7,50,2,4,2,0,1,0,1,Standard,Partial,Electric,0,1,G,7,Spring,2022,220.7
PROP_001511,Prairie Meadows,2.9,705,232,1.0,5,50,4,2,2,1,1,1,0,Standard,Partial,Central,1,2,D,16,Summer,2023,243.1
PROP_001512,Cedar Park,3.0,1003,73,1.0,26,89,2,3,1,1,1,1,0,Standard,Partial,Electric,1,1,D,1,Summer,2021,358.0
PROP_001513,Mountain View,1.5,164,30,1.0,39,74,3,1,2,1,1,0,1,Standard,Never,Electric,0,3,F,35,Fall,2021,301.5
PROP_001514,Hillcrest,0.5,163,186,1.0,13,62,3,2,1,1,1,1,1,Standard,Full,Central,1,2,D,4,Fall,2023,449.8
PROP_001515,Maple Heights,6.3,197,158,1.0,1,108,2,2,1,1,1,0,1,Standard,Full,Central,1,2,B,28,Fall,2020,653.5
PROP_001516,Maple Heights,2.2,249,157,1.0,0,123,4,1,2,0,0,1,0,Standard,Partial,Gas,1,1,D,1,Summer,2023,810.1
PROP_001517,Sunset District,2.9,294,416,1.0,6,290,4,2,3,1,1,1,1,Premium,Full,Gas,0,1,E,27,Winter,2020,1200.0
PROP_001518,Forest Glen,0.6,1226,270,1.0,0,75,4,4,2,1,1,1,1,Standard,Partial,Gas,0,2,E,22,Fall,2022,561.3
PROP_001519,Cedar Park,0.5,338,30,1.0,15,152,4,2,1,1,0,0,1,Basic,Partial,Central,1,0,E,53,Summer,2020,475.1
PROP_001520,Pine Valley,2.5,199,62,1.0,3,50,3,3,2,1,1,0,1,Standard,Full,Central,0,2,F,21,Spring,2021,309.9
PROP_001521,Oakwood,3.0,183,132,1.0,23,108,4,2,2,1,1,1,0,Premium,Never,Gas,0,3,B,9,Fall,2022,748.5
PROP_001522,Prairie Meadows,0.5,304,181,1.0,8,138,2,2,3,1,0,0,0,Basic,Full,Central,1,0,C,9,Fall,2023,472.6
PROP_001523,Coastal Heights,1.1,383,30,1.0,33,61,2,4,2,1,1,1,0,Basic,Full,Central,1,1,E,69,Spring,2023,442.3
PROP_001524,Downtown,0.6,480,32,1.0,5,230,4,2,1,1,1,1,1,Standard,Partial,Electric,1,2,D,121,Fall,2023,1200.0
PROP_001525,Cedar Park,5.8,75,554,1.0,2,159,5,2,2,0,0,0,0,Basic,Never,Electric,0,1,C,10,Winter,2022,527.6
PROP_001526,Riverside,3.7,59,150,1.0,7,221,1,3,3,1,0,0,0,Basic,Never,Central,1,1,G,15,Summer,2021,534.8
PROP_001527,Maple Heights,5.7,116,72,1.0,5,83,3,2,2,1,1,0,0,Standard,Never,Central,0,0,A,102,Summer,2022,356.1
PROP_001528,Forest Glen,25.0,337,101,1.0,3,240,3,2,1,1,0,0,0,Standard,Never,Gas,0,0,C,3,Fall,2022,428.4
PROP_001529,Mountain View,2.9,61,96,1.0,15,184,4,1,1,0,0,0,0,Standard,Partial,Electric,0,1,D,17,Spring,2022,818.1
PROP_001530,Prairie Meadows,3.4,491,157,1.0,1,58,4,2,2,1,0,0,1,Standard,Full,Gas,1,1,B,27,Spring,2022,349.2
PROP_001531,Mountain View,2.4,129,30,1.0,10,93,5,3,1,1,1,1,0,Standard,Partial,Gas,0,1,D,20,Fall,2021,720.7
PROP_001532,Maple Heights,0.5,589,30,1.0,11,86,4,2,1,1,0,0,0,Basic,Full,Central,1,1,A,83,Winter,2020,428.8
PROP_001533,Cedar Park,0.5,232,139,1.0,0,234,4,3,2,1,1,1,1,Standard,Full,Central,0,1,E,5,Spring,2022,1200.0
PROP_001534,Hillcrest,0.5,199,133,1.0,7,267,3,4,2,1,0,0,0,Standard,Partial,Central,1,3,E,24,Summer,2021,1200.0
PROP_001535,Hillcrest,1.1,50,337,1.0,27,61,4,3,2,0,0,0,1,Premium,Full,Electric,1,2,A,82,Winter,2022,677.7
PROP_001536,Downtown,2.9,139,30,1.0,1,81,2,2,1,0,0,0,0,Premium,Full,Central,1,1,B,18,Spring,2023,769.2
PROP_001537,Hillcrest,1.3,183,124,1.0,7,51,4,2,3,1,0,1,0,Standard,Partial,Central,0,2,B,14,Winter,2020,374.1
PROP_001538,Maple Heights,3.1,50,30,1.0,5,188,4,3,2,1,0,1,0,Premium,Never,Electric,0,0,D,2,Spring,2022,1200.0
PROP_001539,Riverside,0.5,50,110,1.0,2,50,3,3,2,1,1,0,0,Standard,Partial,Gas,1,1,B,28,Spring,2022,407.5
PROP_001540,Oakwood,1.3,128,47,1.0,17,177,5,1,2,1,1,1,1,Basic,Full,Central,1,1,C,16,Fall,2022,1112.1
PROP_001541,Lakeside,5.6,135,86,1.0,2,265,2,2,1,0,1,1,1,Basic,Full,Central,1,0,B,13,Summer,2022,1200.0
PROP_001542,Hillcrest,0.5,223,30,1.0,0,206,3,3,2,1,0,1,0,Standard,Full,Electric,0,2,D,10,Winter,2022,1200.0
PROP_001543,Mountain View,1.4,440,86,1.0,15,289,4,3,1,1,1,1,1,Standard,Partial,Gas,0,3,F,105,Summer,2020,1200.0
PROP_001544,Downtown,2.1,50,78,1.0,16,56,1,2,3,1,1,0,1,Standard,Never,Gas,1,0,F,11,Summer,2023,316.0
PROP_001545,Maple Heights,0.9,50,51,1.0,7,50,5,2,1,1,1,0,0,Premium,Never,Electric,0,1,G,24,Summer,2022,263.6
PROP_001546,Riverside,8.3,50,296,1.0,11,136,3,3,2,1,1,0,1,Premium,Partial,Electric,0,1,D,30,Fall,2023,1128.0
PROP_001547,Maple Heights,3.2,316,193,1.0,57,384,3,2,2,1,0,0,0,Standard,Partial,Electric,0,1,B,35,Fall,2022,1200.0
PROP_001548,Maple Heights,1.7,429,253,1.0,45,51,6,2,2,1,1,1,0,Basic,Partial,Electric,1,1,C,1,Spring,2022,273.9
PROP_001549,Oakwood,0.5,810,102,1.0,25,72,4,4,2,0,0,0,0,Standard,Partial,Central,0,2,B,29,Spring,2020,331.3
PROP_001550,Prairie Meadows,6.1,414,30,1.0,26,58,4,3,2,0,1,0,0,Standard,Never,Central,0,1,D,135,Spring,2022,151.9
